80,2,2
0.823523,0.784829,1
0.0720802,0.693719,0
0.789203,0.914703,1
0.217984,0.457827,0
0.771958,0.0885083,1
0.850071,0.782512,1
0.82844,0.366447,1
0.310529,0.21123,0
0.337187,0.639695,0
0.351996,0.68754,0
0.718254,0.873096,1
0.551783,0.518483,0
0.752489,0.548291,1
0.12588,0.398872,0
0.238841,0.113808,0
0.179864,0.15949,1
0.958844,0.552827,1
0.409224,0.903761,0
0.909039,0.411273,1
0.663766,0.872747,0
0.977306,0.190878,1
0.860244,0.369458,1
0.802998,0.847377,1
0.838895,0.885009,1
0.0955065,0.292962,0
0.419979,0.608204,0
0.812456,0.445895,1
0.0409036,0.121147,1
0.78825,0.504815,1
0.381833,0.375221,0
0.158109,0.219535,1
0.851602,0.865975,1
0.639173,0.36885,0
0.719217,0.559288,1
0.95779,0.042417,1
0.216437,0.741525,0
0.890579,0.406582,1
0.54409,0.0160607,0
0.835417,0.0403469,1
0.270506,0.214081,0
0.668598,0.908046,0
0.853025,0.0137375,1
0.464201,0.738382,0
0.889566,0.654832,1
0.866829,0.24209,1
0.5501,0.764732,0
0.330886,0.0482646,0
0.901689,0.744219,1
0.106482,0.634587,0
0.123989,0.298362,0
0.672865,0.880244,0
0.0671933,0.221365,1
0.963013,0.544318,1
0.662198,0.175368,0
0.0742056,0.412795,0
0.95385,0.105933,1
0.631387,0.4632,0
0.935141,0.656039,1
0.0142825,0.533797,0
0.0273304,0.318092,0
0.018488,0.0421562,1
0.233005,0.724072,0
0.433328,0.126052,0
0.990858,0.506353,1
0.670873,0.517318,0
0.385754,0.643764,0
0.123549,0.782341,0
0.724427,0.740981,1
0.752617,0.930306,1
0.929359,0.186367,1
0.695949,0.0825346,0
0.505902,0.00971524,0
0.984711,0.934523,1
0.338337,0.038069,0
0.585134,0.84697,0
0.648511,0.451333,0
0.0773406,0.948092,0
0.929887,0.775573,1
0.897088,0.339178,1
0.583746,0.756805,0
