160,6,2
0.447881,0.824205,0.295465,0.581852,0.50733,0.261634,1
0.511068,0.246729,0.449117,0.20629,0.0402368,0.00395351,1
0.515006,0.525343,0.650729,0.729231,0.0105068,0.130049,0
0.533269,0.575902,0.460016,0.219862,0.551936,0.516894,1
0.00126675,0.518998,0.213675,0.107409,0.706016,0.659609,1
0.914945,0.870256,0.262406,0.1612,0.183575,0.283441,1
0.525907,0.124348,0.613676,0.0143719,0.667886,0.114074,1
0.954813,0.695621,0.132169,0.257264,0.0539283,0.836731,1
0.1686,0.782179,0.851599,0.786321,0.937922,0.203544,1
0.829867,0.857908,0.522719,0.929628,0.739792,0.437706,1
0.723939,0.600222,0.992808,0.871773,0.731515,0.0633888,1
0.251292,0.692362,0.73598,0.101334,0.438629,0.339973,1
0.799131,0.855134,0.990672,0.00133246,0.940012,0.125684,1
0.102254,0.559286,0.945947,0.806871,0.662775,0.273496,1
0.90163,0.263712,0.678749,0.501971,0.558226,0.898823,1
0.858984,0.774215,0.235805,0.564335,0.128498,0.374235,1
0.64048,0.514417,0.417437,0.813532,0.865259,0.342054,1
0.3441,0.121012,0.110824,0.217992,0.841515,0.783291,0
0.201506,0.142144,0.252363,0.783092,0.803584,0.0810094,0
0.335932,0.78594,0.875886,0.622826,0.380859,0.300073,1
0.449249,0.043932,0.722399,0.206411,0.100472,0.696027,1
0.737799,0.28017,0.565,0.743611,0.100351,0.32712,0
0.141642,0.641271,0.347513,0.487068,0.612085,0.831521,1
0.219234,0.375095,0.980442,0.896687,0.0537912,0.265331,0
0.122107,0.493802,0.982971,0.393678,0.0557644,0.384559,1
0.707009,0.0809907,0.140798,0.882431,0.767531,0.366855,0
0.761116,0.452288,0.440945,0.177256,0.143027,0.888237,1
0.680375,0.183389,0.485852,0.983649,0.876635,0.197509,0
0.523502,0.08989,0.641073,0.338188,0.659723,0.0530933,1
0.442276,0.19542,0.487455,0.13374,0.866329,0.270937,0
0.01782,0.860281,0.0316299,0.170078,0.56125,0.751857,1
0.952313,0.0264877,0.574611,0.72141,0.454188,0.225787,1
0.399421,0.30126,0.296792,0.127989,0.376788,0.483355,1
0.147787,0.0866215,0.355,0.475822,0.38775,0.695027,1
0.555091,0.517764,0.140785,0.93991,0.792347,0.898893,0
0.275984,0.594637,0.357699,0.317062,0.206969,0.845328,1
0.771625,0.811983,0.206932,0.258609,0.470168,0.507128,1
0.485373,0.355471,0.522634,0.508261,0.117181,0.430328,1
0.684615,0.652967,0.72533,0.1909,0.389476,0.123737,1
0.475061,0.509743,0.535317,0.905081,0.683877,0.655329,1
0.580657,0.000705443,0.305068,0.0669364,0.881659,0.190082,0
0.876687,0.773842,0.400215,0.864745,0.761696,0.729767,1
0.97883,0.733218,0.0994771,0.154203,0.982166,0.200649,1
0.430032,0.748099,0.946906,0.661637,0.797217,0.278857,1
0.407189,0.119351,0.293916,0.483713,0.540887,0.233329,1
0.821163,0.615994,0.586577,0.342987,0.268492,0.386935,1
0.286418,0.294373,0.695503,0.390368,0.0604031,0.891848,1
0.125451,0.772716,0.56429,0.399065,0.830575,0.642551,0
0.301295,0.865023,0.140229,0.517355,0.245151,0.402709,1
0.0787045,0.0919153,0.829025,0.290583,0.417195,0.0404221,1
0.00262033,0.180608,0.812438,0.894652,0.317964,0.0202657,1
0.868811,0.281437,0.134203,0.644454,0.073436,0.0359183,0
0.0650769,0.403827,0.633113,0.185038,0.825576,0.978201,0
0.142412,0.507367,0.119056,0.973352,0.499061,0.853081,1
0.355479,0.168215,0.591955,0.22557,0.307652,0.00108797,1
0.833317,0.653478,0.135987,0.193708,0.573022,0.995527,1
0.416351,0.520105,0.707674,0.991394,0.641908,0.532039,1
0.839781,0.399181,0.353477,0.866507,0.694762,0.694099,1
0.754191,0.326879,0.0606342,0.685402,0.304928,0.573544,1
0.95945,0.724283,0.387491,0.0698642,0.206884,0.874837,1
0.482407,0.980221,0.414624,0.810009,0.278091,0.0751584,1
0.377115,0.0725067,0.857034,0.263155,0.963726,0.0895117,0
0.850101,0.40687,0.389225,0.294897,0.887682,0.330704,0
0.795198,0.86999,0.677362,0.235743,0.252189,0.308689,1
0.469301,0.912036,0.988166,0.964403,0.0217555,0.462676,0
0.929674,0.21005,0.0497159,0.022373,0.277066,0.317593,1
0.342007,0.10751,0.671833,0.0965394,0.708476,0.792573,1
0.211273,0.661696,0.919858,0.0181475,0.752523,0.981443,1
0.551646,0.923212,0.571923,0.837063,0.945667,0.90321,0
0.368822,0.413876,0.0627139,0.225795,0.757472,0.706412,1
0.607311,0.909622,0.789124,0.727206,0.149625,0.384678,1
0.277631,0.500355,0.91343,0.546441,0.714098,0.136902,1
0.549376,0.0925486,0.48961,0.150353,0.745404,0.548657,1
0.431057,0.185689,0.0891616,0.641602,0.233755,0.397669,1
0.777212,0.425778,0.855219,0.0864549,0.501336,0.263704,1
0.757448,0.957984,0.622501,0.626473,0.500063,0.86936,1
0.572551,0.198399,0.180074,0.929603,0.0259288,0.909129,0
0.602799,0.567101,0.840747,0.122285,0.469126,0.605411,1
0.613289,0.421263,0.909042,0.515706,0.789876,0.389445,0
0.427363,0.295811,0.154892,0.97514,0.208437,0.215799,1
0.591759,0.372622,0.27757,0.989859,0.493855,0.198649,1
0.135648,0.817378,0.534409,0.112996,0.274644,0.252881,1
0.13597,0.742212,0.822885,0.343897,0.38595,0.372625,1
0.488486,0.184816,0.960865,0.798234,0.99506,0.244216,0
0.0818054,0.591126,0.824384,0.406006,0.943078,0.00398608,1
0.333382,0.709443,0.759476,0.773554,0.299401,0.27385,1
0.206543,0.700119,0.291985,0.88139,0.453148,0.87569,1
0.917655,0.414962,0.289603,0.123817,0.514711,0.153041,1
0.723951,0.488783,0.122928,0.975882,0.131349,0.442607,0
0.350316,0.367516,0.49513,0.769807,0.454328,0.88764,1
0.172998,0.648732,0.280259,0.410251,0.218712,0.848601,1
0.0763629,0.417964,0.46406,0.791038,0.92862,0.0574126,1
0.991654,0.281651,0.821078,0.494492,0.739738,0.378057,1
0.484934,0.946048,0.142194,0.348871,0.484955,0.0937369,1
0.387352,0.696647,0.625458,0.189891,0.934065,0.803202,0
0.165878,0.0527602,0.710884,0.421298,0.948074,0.649184,0
0.978263,0.307411,0.0944869,0.586273,0.430572,0.415406,1
0.615097,0.59538,0.0862336,0.619624,0.865564,0.159389,1
0.285666,0.434495,0.293789,0.485833,0.651867,0.413396,1
0.49044,0.779521,0.0848512,0.242928,0.0954135,0.546079,1
0.0981939,0.865921,0.797157,0.081788,0.400216,0.724163,1
0.255116,0.0306983,0.390813,0.885579,0.557827,0.623031,1
0.702254,0.931581,0.516939,0.607762,0.495863,0.600913,1
0.812426,0.339877,0.602745,0.77522,0.479702,0.949788,1
0.214299,0.274254,0.91063,0.990839,0.56837,0.040082,1
0.0482119,0.566014,0.305411,0.224656,0.387935,0.0330729,1
0.613789,0.723089,0.542706,0.807982,0.806008,0.692799,0
0.23924,0.894196,0.182527,0.215601,0.666942,0.124658,1
0.179659,0.40743,0.924486,0.329241,0.794065,0.449892,0
0.247782,0.339785,0.403471,0.145217,0.355205,0.581623,1
0.417245,0.551166,0.597465,0.735604,0.0897878,0.555957,0
0.676717,0.839716,0.160293,0.0924147,0.0714447,0.00595352,1
0.437149,0.856214,0.811148,0.323148,0.850358,0.46757,0
0.389795,0.57776,0.940394,0.496948,0.022976,0.1553,1
0.967067,0.905123,0.868359,0.0845219,0.575245,0.182294,1
0.257627,0.966213,0.780208,0.374057,0.123135,0.49584,1
0.142349,0.739954,0.142513,0.175118,0.344663,0.758332,1
0.587556,0.400312,0.460525,0.646567,0.500006,0.21153,1
0.129414,0.911326,0.346208,0.71891,0.0631897,0.33787,0
0.901762,0.144557,0.163898,0.74401,0.32307,0.526747,1
0.486638,0.931732,0.457165,0.291112,0.976399,0.80683,0
0.0915398,0.179515,0.19813,0.839503,0.709788,0.674468,1
0.58927,0.815312,0.570159,0.518256,0.493534,0.340649,1
0.829754,0.143903,0.339016,0.60962,0.754273,0.717784,1
0.307223,0.59779,0.0687182,0.950173,0.0554087,0.486988,0
0.878955,0.83619,0.518419,0.37119,0.194378,0.399842,1
0.536918,0.220061,0.988164,0.232741,0.892177,0.242442,0
0.693215,0.0562175,0.736535,0.571215,0.835677,0.852836,0
0.816749,0.652397,0.936792,0.470363,0.586647,0.0890828,1
0.32788,0.239698,0.445343,0.80491,0.991502,0.856725,0
0.533415,0.610681,0.570554,0.867965,0.909981,0.306422,1
0.43328,0.116785,0.604093,0.804491,0.885597,0.65046,0
0.95613,0.870865,0.357426,0.027427,0.16567,0.0803047,1
0.121619,0.956109,0.18503,0.6229,0.0261575,0.769995,0
