80,2,2
0.453595,0.0240494,1
0.826879,0.268121,0
0.113541,0.290001,0
0.60048,0.232229,0
0.77489,0.991218,0
0.681895,0.0908395,0
0.599119,0.180004,0
0.677386,0.422465,0
0.546474,0.8576,1
0.700464,0.214389,0
0.0424001,0.87389,1
0.341219,0.216674,0
0.781221,0.849937,0
0.602372,0.916041,0
0.386072,0.704612,1
0.966989,0.246104,0
0.766574,0.235281,0
0.605663,0.248387,0
0.771297,0.961249,0
0.216536,0.971274,1
0.539904,0.35146,0
0.247779,0.541333,1
0.912019,0.353681,0
0.41628,0.108927,1
0.332056,0.551526,1
0.732755,0.846773,0
0.853542,0.454316,0
0.334376,0.533146,1
0.175799,0.605912,1
0.448687,0.556206,1
0.475552,0.516128,1
0.357308,0.585867,1
0.092963,0.785467,1
0.331255,0.673361,1
0.62335,0.716843,0
0.267073,0.286005,0
0.217767,0.493558,1
0.679708,0.506272,0
0.393936,0.0896741,1
0.544863,0.527716,1
0.0435333,0.233397,0
0.846519,0.179036,0
0.75633,0.867012,0
0.139475,0.58981,1
0.670456,0.858851,0
0.0470652,0.253875,0
0.854834,0.786602,0
0.218362,0.0374941,1
0.646088,0.723268,0
0.327363,0.902568,1
0.927238,0.29033,0
0.569125,0.757271,1
0.384854,0.615328,1
0.905668,0.248727,0
0.332814,0.107172,1
0.952742,0.805419,0
0.583944,0.354199,0
0.0251083,0.44666,0
0.783255,0.111587,0
0.672295,0.594178,0
0.550262,0.174164,0
0.572163,0.524201,1
0.629621,0.0807308,0
0.209389,0.576291,1
0.643571,0.0610797,0
0.714173,0.21114,0
0.964342,0.261447,0
0.587985,0.781983,1
0.71779,0.597408,0
0.957642,0.0097583,0
0.257906,0.0700386,1
0.697323,0.281444,0
0.600022,0.865042,0
0.893538,0.581246,0
0.0405195,0.770216,1
0.508452,0.596365,1
0.255728,0.144789,0
0.347906,0.821983,1
0.433431,0.802243,1
0.789043,0.927499,0
