160,2,2
0.312029,0.87108,0
0.978686,0.738713,1
0.743714,0.573599,0
0.888587,0.558212,0
0.935373,0.941957,1
0.183761,0.196435,1
0.306073,0.0393076,1
0.830961,0.0892228,0
0.533,0.0623388,0
0.977142,0.997385,1
0.0119244,0.634865,0
0.860693,0.546518,0
0.116318,0.48983,1
0.423383,0.0924627,0
0.501686,0.268989,0
0.911682,0.171963,0
0.773618,0.0876697,0
0.306525,0.350395,1
0.752386,0.405465,0
0.627062,0.713975,1
0.648954,0.389999,0
0.165783,0.833886,0
0.686615,0.831538,1
0.397846,0.523317,0
0.183287,0.588746,0
0.30166,0.108892,1
0.513886,0.178056,0
0.265373,0.478691,1
0.308058,0.205097,1
0.0177068,0.600371,0
0.0148376,0.0500592,1
0.0413568,0.286746,1
0.0612763,0.460204,1
0.972433,0.12791,0
0.733816,0.705089,1
0.553034,0.465611,0
0.714436,0.850075,1
0.183062,0.318812,1
0.878538,0.30381,0
0.819414,0.969719,1
0.179788,0.910301,0
0.583149,0.22125,0
0.0565464,0.474382,1
0.393579,0.988937,1
0.861432,0.183825,0
0.854319,0.0708112,0
0.527116,0.973874,1
0.586523,0.210708,0
0.115687,0.468222,1
0.0924455,0.31099,1
0.360915,0.609332,0
0.116048,0.725854,0
0.599599,0.788381,1
0.760298,0.437381,0
0.971383,0.849245,1
0.0733529,0.0218818,1
0.968101,0.908211,1
0.326832,0.848148,0
0.351047,0.670428,1
0.527759,0.978764,1
0.102947,0.11539,1
0.185357,0.868884,0
0.59476,0.378221,0
0.305959,0.405695,1
0.486285,0.9364,1
0.935953,0.96985,1
0.352388,0.632947,0
0.795114,0.4524,0
0.417108,0.677097,1
0.801035,0.0842241,0
0.441858,0.986054,1
0.96585,0.261535,0
0.571098,0.552177,0
0.592859,0.848929,1
0.253913,0.136917,1
0.749461,0.349299,0
0.200026,0.614132,0
0.709807,0.572266,0
0.813387,0.31012,0
0.975104,0.302259,0
0.238462,0.151061,1
0.736242,0.0882573,0
0.206181,0.246678,1
0.659058,0.961686,1
0.985097,0.698076,1
0.881999,0.34693,0
0.60076,0.630684,0
0.896034,0.458082,0
0.897252,0.852119,1
0.070033,0.429567,1
0.580305,0.846301,1
0.0989761,0.796248,0
0.315342,0.475747,1
0.0940732,0.7909,0
0.571756,0.19184,0
0.94163,0.134134,0
0.858805,0.800354,1
0.444491,0.762229,1
0.20224,0.162935,1
0.248711,0.737139,0
0.438529,0.318178,0
0.917003,0.00255188,0
0.035191,0.220276,1
0.765445,0.98691,1
0.64235,0.201153,0
0.705736,0.755013,1
0.274523,0.472073,1
0.98579,0.965877,1
0.413017,0.406617,0
0.401084,0.175604,0
0.988187,0.348307,0
0.902762,0.45998,0
0.202393,0.233975,1
0.337572,0.941233,0
0.247271,0.329278,1
0.539696,0.969489,1
0.158077,0.680082,0
0.794736,0.0332237,0
0.811872,0.340155,0
0.973515,0.216035,0
0.882293,0.662053,1
0.412469,0.107182,0
0.366616,0.8086,1
0.00923067,0.515972,1
0.858935,0.345313,0
0.645862,0.900154,1
0.213863,0.420317,1
0.923134,0.133958,0
0.756118,0.00605407,0
0.507514,0.968125,1
0.0812934,0.778828,0
0.838999,0.991678,1
0.564623,0.306257,0
0.796935,0.441103,0
0.401442,0.866901,1
0.457424,0.314805,0
0.154675,0.172104,1
0.512638,0.270511,0
0.919109,0.486161,0
0.48296,0.850771,1
0.923783,0.799641,1
0.683755,0.991906,1
0.333315,0.545597,0
0.976578,0.316826,0
0.326148,0.742767,0
0.81176,0.091958,0
0.367513,0.967978,1
0.483833,0.386219,0
0.624087,0.315001,0
0.629785,0.281532,0
0.958717,0.126678,0
0.439908,0.698586,1
0.289556,0.604393,0
0.871607,0.513466,0
0.258037,0.107181,1
0.736996,0.589017,0
0.288788,0.758095,0
0.720868,0.552679,0
0.637698,0.746367,1
0.345846,0.819651,1
