160,2,2
0.707126,0.880222,1
0.0455363,0.724543,1
0.263483,0.412781,0
0.360951,0.141953,0
0.431589,0.0522616,0
0.816937,0.445259,0
0.827058,0.0558874,0
0.560738,0.0924188,0
0.761767,0.0213883,0
0.967668,0.290162,0
0.143066,0.750602,1
0.282282,0.0584952,0
0.687482,0.0328608,0
0.47685,0.266966,0
0.83921,0.682214,1
0.449454,0.229219,0
0.0359529,0.542199,0
0.996474,0.144708,1
0.214986,0.97856,1
0.0557017,0.230138,0
0.00375534,0.742339,1
0.133178,0.373979,0
0.452481,0.0776221,0
0.0517233,0.297862,0
0.545325,0.536713,0
0.186805,0.904159,1
0.0596849,0.834442,1
0.568147,0.560783,0
0.790333,0.810056,1
0.319996,0.131477,0
0.417838,0.440169,0
0.40782,0.943504,1
0.0105995,0.846061,1
0.0691264,0.975332,1
0.76566,0.797284,1
0.566972,0.484023,0
0.650906,0.294575,0
0.429511,0.16245,0
0.313998,0.680046,1
0.294659,0.995977,1
0.850293,0.0725756,1
0.780386,0.85718,1
0.855152,0.253182,0
0.803772,0.437512,0
0.0475112,0.258495,0
0.997057,0.537963,0
0.603659,0.294383,0
0.40725,0.797901,1
0.823304,0.229637,0
0.725073,0.0863059,0
0.521339,0.0413412,0
0.0843146,0.895993,1
0.314048,0.769143,1
0.693511,0.934997,1
0.297584,0.617319,1
0.445231,0.699451,1
0.623341,0.523825,0
0.912634,0.210016,0
0.331992,0.527233,0
0.744696,0.0617171,0
0.950601,0.858875,1
0.960867,0.242405,0
0.386337,0.232541,0
0.453351,0.949308,1
0.985532,0.527778,0
0.106144,0.432738,0
0.0170795,0.129851,0
0.58155,0.262735,0
0.514696,0.53524,0
0.931806,0.864428,1
0.406872,0.601281,0
0.323544,0.155293,0
0.869745,0.102711,1
0.408391,0.905127,1
0.461725,0.657368,1
0.533357,0.713504,1
0.462608,0.0609063,0
0.627793,0.85694,1
0.917077,0.804444,1
0.607933,0.185159,0
0.42074,0.933673,1
0.115853,0.788135,1
0.138684,0.287305,0
0.549694,0.26321,0
0.0265188,0.572028,0
0.229517,0.448555,0
0.236677,0.0365742,0
0.966493,0.19309,0
0.892387,0.634028,1
0.00968621,0.978377,1
0.219813,0.901019,1
0.287473,0.487226,0
0.822634,0.379456,0
0.541887,0.246231,0
0.218554,0.0087938,0
0.883892,0.134866,1
0.123978,0.176179,0
0.97126,0.410999,0
0.150002,0.240123,0
0.262361,0.993735,1
0.019187,0.956086,1
0.99455,0.947171,1
0.984008,0.163384,1
0.683594,0.961661,1
0.238713,0.690011,1
0.5834,0.796914,1
0.428788,0.835807,1
0.52834,0.687666,1
0.584814,0.380497,0
0.77857,0.684686,1
0.78461,0.260219,0
0.167495,0.0769276,0
0.575917,0.566718,0
0.523458,0.891554,1
0.640523,0.0746071,0
0.0220489,0.0342856,0
0.714005,0.673387,1
0.364827,0.708867,1
0.447651,0.00532318,0
0.444664,0.75714,1
0.0240153,0.463555,0
0.761319,0.941303,1
0.353881,0.217677,0
0.277049,0.952513,1
0.256592,0.930539,1
0.369856,0.86689,1
0.638038,0.526919,0
0.217374,0.578714,0
0.798843,0.673737,1
0.13507,0.53994,0
0.726321,0.701123,1
0.947926,0.851935,1
0.0400086,0.522953,0
0.909583,0.95443,1
0.518899,0.891115,1
0.0412533,0.488222,0
0.36244,0.812105,1
0.258977,0.062625,0
0.818414,0.776016,1
0.736187,0.343731,0
0.171612,0.560695,0
0.456817,0.796301,1
0.375929,0.663831,1
0.327018,0.499125,0
0.0591922,0.499729,0
0.920641,0.711256,1
0.683046,0.223802,0
0.332992,0.79777,1
0.925689,0.690167,1
0.694578,0.662784,1
0.510892,0.909889,1
0.497659,0.640385,1
0.470207,0.856285,1
0.716045,0.680199,1
0.224437,0.225883,0
0.667952,0.0146923,0
0.512832,0.0107204,0
0.569911,0.550537,0
0.587312,0.978492,1
0.200381,0.742282,1
